79 hits shown
219,-23,27,-510
221,-24,30,-508
223,-23,29,-510
224,-24,27,-508
226,-25,29,-512
228,-23,28,-511
230,-26,28,-509
232,-24,29,-512
233,-24,30,-512
235,-24,26,-510
237,-22,29,-514
239,-23,29,-511
241,-23,28,-510
243,-24,26,-507
244,-22,29,-510
246,-26,26,-509
248,-25,27,-511
250,-22,28,-513
252,-23,26,-512
254,-25,26,-510
256,-26,28,-511
258,-23,30,-510
260,-24,29,-513
262,-23,30,-511
264,-23,27,-512
266,-25,29,-513
267,-27,26,-509
269,-24,26,-513
271,-26,27,-510
273,-23,28,-511
275,-25,26,-510
276,-25,28,-512
278,-23,28,-510
280,-22,28,-509
282,-23,27,-510
284,-24,31,-514
286,-22,25,-507
287,-22,26,-511
289,-24,31,-509
291,-24,27,-512
293,-23,29,-509
295,-24,26,-510
297,-24,28,-510
299,-26,29,-511
301,-24,29,-508
303,-23,24,-509
305,-22,29,-509
307,-25,31,-510
309,-23,29,-511
310,-26,28,-509
312,-24,29,-511
314,-23,28,-511
316,-23,28,-512
318,-23,29,-511
319,-25,28,-513
321,-23,27,-510
323,-25,26,-509
325,-25,29,-511
327,-25,27,-513
329,-25,29,-511
330,-25,30,-510
332,-24,29,-509
334,-22,27,-509
336,-25,30,-511
338,-23,29,-506
340,-23,28,-510
342,-24,29,-509
344,-23,30,-509
346,-27,25,-507
348,-26,27,-510
350,-24,29,-511
352,-22,28,-508
353,-22,28,-511
355,-25,30,-512
357,-24,28,-509
359,-25,26,-511
361,-23,28,-510
363,-26,29,-510
364,-24,28,-511
366,-24,28,-509
368,-22,28,-511
370,-25,29,-509
372,-23,27,-509
373,-25,25,-512
375,-25,30,-513
377,-25,26,-509
379,-25,23,-510
381,-23,27,-510
384,-22,26,-508
385,-22,27,-513
387,-25,29,-510
389,-27,29,-511
391,-26,28,-512
393,-23,31,-509
395,-24,29,-510
396,-25,25,-510
398,-24,27,-510
400,-26,29,-510
402,-25,30,-514
404,-24,28,-510
406,-22,28,-513
407,-22,28,-511
409,-23,28,-507
411,-26,26,-508
413,-24,30,-509
415,-26,30,-512
417,-27,29,-509
418,-25,29,-511
420,-24,28,-511
422,-22,27,-512
424,-24,31,-510
427,-25,30,-511
428,-24,26,-512
430,-26,28,-510
432,-23,26,-509
434,-25,26,-512
436,-23,29,-508
438,-24,27,-505
439,-24,28,-511
441,-24,29,-507
443,-25,30,-506
445,-25,25,-508
447,-24,28,-509
449,-24,27,-510
450,-23,25,-512
452,-25,27,-507
454,-26,26,-511
456,-25,29,-510
458,-26,27,-510
460,-23,30,-510
461,-23,28,-514
463,-26,27,-508
465,-25,28,-510
467,-22,26,-509
470,-24,27,-512
472,-23,26,-508
473,-24,29,-509
475,-23,29,-511
477,-23,27,-510
479,-23,30,-508
481,-22,30,-512
482,-23,29,-510
484,-25,27,-509
486,-22,28,-509
488,-22,30,-511
490,-23,30,-508
492,-27,28,-509
493,-24,27,-510
495,-25,28,-510
497,-25,29,-508
499,-22,27,-508
501,-23,28,-511
503,-26,28,-508
504,-23,26,-511
506,-26,29,-507
508,-25,28,-509
510,-26,27,-510
513,-24,31,-511
515,-24,33,-511
516,-24,29,-510
518,-23,29,-514
520,-24,30,-510
522,-22,29,-507
524,-24,30,-512
525,-26,26,-512
527,-24,26,-510
529,-21,29,-510
531,-24,30,-510
533,-25,27,-508
535,-23,25,-510
536,-25,29,-510
538,-26,30,-512
540,-25,30,-511
542,-25,29,-509
544,-22,29,-512
546,-25,29,-510
547,-27,28,-515
549,-24,29,-510
551,-24,29,-511
553,-25,28,-511
Accel reponse timeout: 1
567,-24,30,-509
569,-25,25,-511
570,-24,29,-508
572,-24,26,-509
574,-24,30,-511
576,-23,27,-509
578,-25,28,-509
580,-23,30,-511
581,-25,30,-512
583,-24,30,-514
585,-25,27,-504
587,-20,26,-511
589,-25,26,-510
591,-24,26,-510
592,-25,32,-509
594,-25,28,-512
596,-24,29,-511
599,-26,29,-512
601,-24,29,-511
602,-26,29,-510
604,-23,28,-505
606,-24,30,-510
608,-28,30,-507
610,-25,29,-513
612,-25,30,-510
613,-25,29,-511
615,-23,29,-512
617,-24,28,-510
619,-23,31,-510
621,-23,28,-511
623,-22,28,-509
624,-22,26,-511
626,-23,32,-512
628,-25,28,-509
630,-23,29,-510
632,-24,28,-509
634,-24,31,-510
635,-23,29,-505
637,-23,29,-508
640,-26,27,-511
642,-23,27,-507
644,-25,31,-511
646,-24,27,-509
647,-23,28,-511
649,-25,28,-513
651,-26,27,-507
653,-24,27,-510
655,-24,27,-510
656,-24,29,-510
658,-26,27,-511
660,-23,30,-510
662,-28,28,-513
664,-22,27,-512
666,-26,27,-510
667,-23,28,-512
669,-24,30,-510
671,-23,26,-510
673,-24,30,-509
675,-25,28,-512
677,-26,31,-512
678,-24,31,-512
Accel reponse timeout: 2
692,-25,28,-510
694,-24,28,-510
695,-25,25,-509
697,-24,30,-510
699,-22,26,-510
701,-25,29,-515
703,-25,27,-511
705,-23,27,-511
706,-23,31,-509
708,-24,31,-510
710,-23,28,-510
712,-22,26,-509
714,-25,29,-512
716,-24,27,-507
717,-29,32,-513
719,-26,26,-511
721,-24,28,-509
723,-23,26,-511
726,-25,28,-512
727,-27,28,-508
729,-25,30,-509
731,-25,30,-507
733,-25,28,-511
735,-24,30,-514
737,-25,31,-510
738,-25,28,-510
740,-25,28,-508
742,-25,28,-510
744,-26,27,-507
746,-24,28,-512
748,-24,28,-506
749,-26,26,-510
751,-23,27,-509
753,-23,28,-512
755,-25,27,-510
757,-20,29,-509
759,-26,27,-508
760,-25,30,-512
762,-25,29,-510
764,-25,30,-511
766,-24,30,-510
769,-25,28,-509
771,-24,26,-511
772,-23,27,-509
774,-25,29,-511
776,-25,29,-509
778,-25,27,-510
780,-23,27,-509
781,-26,27,-510
783,-25,31,-509
785,-25,27,-508
787,-21,28,-512
789,-24,27,-510
791,-24,26,-510
792,-23,27,-509
794,-25,30,-509
796,-23,28,-512
798,-23,29,-513
800,-24,28,-511
802,-25,29,-508
803,-18,25,-513
805,-23,31,-513
807,-24,29,-509
809,-24,30,-511
812,-24,29,-507
814,-25,28,-512
815,-27,28,-512
817,-24,28,-511
819,-24,26,-513
821,-24,27,-510
823,-27,24,-508
824,-25,26,-510
826,-24,30,-510
828,-25,28,-512
830,-25,27,-512
832,-24,28,-509
834,-23,26,-512
835,-26,28,-506
837,-23,27,-510
839,-23,29,-513
841,-26,29,-510
843,-24,30,-509
845,-23,28,-511
846,-24,27,-511
848,-24,32,-508
850,-24,28,-507
852,-26,28,-507
855,-26,29,-514
857,-24,28,-511
858,-22,27,-512
860,-25,29,-508
862,-24,33,-511
864,-26,26,-509
866,-23,26,-509
868,-27,28,-511
869,-21,26,-514
871,-21,26,-511
873,-23,29,-508
875,-23,29,-508
877,-23,29,-514
878,-28,29,-510
880,-24,28,-508
882,-24,27,-509
884,-25,28,-513
886,-24,30,-507
888,-22,29,-508
889,-25,27,-507
891,-24,27,-510
893,-24,30,-510
896,-24,28,-513
898,-25,27,-510
900,-25,29,-512
901,-23,29,-511
903,-25,30,-510
905,-23,25,-510
907,-25,30,-511
909,-23,28,-511
911,-25,30,-512
912,-25,30,-509
914,-25,29,-511
916,-25,28,-508
918,-25,25,-507
920,-22,30,-512
922,-25,29,-510
923,-26,27,-504
925,-23,29,-511
927,-24,29,-511
929,-24,29,-514
931,-25,26,-511
932,-26,30,-510
934,-25,25,-508
936,-24,28,-509
939,-24,28,-507
941,-22,27,-509
943,-25,31,-509
944,-23,29,-506
946,-24,31,-513
948,-25,30,-510
950,-26,27,-509
952,-25,27,-511
954,-27,25,-512
955,-23,27,-509
957,-26,29,-510
959,-25,29,-510
961,-24,29,-510
963,-24,26,-509
965,-24,27,-511
966,-24,26,-508
968,-24,26,-510
970,-24,29,-511
972,-24,26,-508
974,-23,28,-509
975,-24,28,-514
977,-28,30,-511
979,-24,32,-509
982,-23,28,-511
984,-24,30,-512
986,-25,27,-511
987,-25,31,-512
989,-24,27,-508
991,-25,28,-511
993,-25,25,-508
995,-24,26,-512
997,-24,30,-511
998,-25,26,-512
1000,-24,26,-508
1002,-23,27,-508
1004,-23,28,-508
1006,-23,29,-509
1008,-25,30,-510
1010,-24,26,-509
1011,-24,27,-513
1013,-24,27,-509
1015,-25,30,-509
1017,-25,29,-508
1019,-24,27,-508
1021,-22,29,-508
1024,-24,30,-510
1026,-25,31,-512
1027,-27,26,-509
1029,-22,27,-510
1031,-25,25,-511
1033,-22,26,-509
1035,-22,29,-510
1037,-26,29,-511
1039,-24,28,-510
1041,-24,27,-509
1042,-24,27,-509
1044,-26,28,-508
1046,-25,31,-509
1048,-27,28,-511
1050,-25,29,-511
1052,-25,28,-510
1054,-27,28,-508
1055,-23,28,-507
1057,-26,28,-511
1059,-21,28,-511
1061,-25,26,-508
1063,-22,30,-511
1065,-25,25,-511
1068,-26,31,-508
1070,-22,28,-510
1071,-22,28,-510
1073,-22,29,-511
1075,-25,26,-510
1077,-25,30,-510
1079,-23,26,-510
1081,-22,29,-514
1083,-24,27,-512
1085,-23,27,-510
1086,-24,26,-507
1088,-24,26,-514
1090,-22,26,-510
1092,-27,30,-509
1094,-27,30,-509
1096,-24,30,-511
1098,-25,30,-509
1100,-24,30,-511
1101,-25,28,-511
1103,-23,27,-510
1105,-24,28,-511
1107,-25,28,-510
1110,-21,26,-510
1112,-29,28,-513
1114,-23,25,-511
1115,-24,27,-511
Accel reponse timeout: 3
1129,-22,30,-510
1131,-25,27,-509
1133,-24,29,-510
1134,-22,28,-506
1136,-25,27,-507
1138,-24,27,-509
1140,-23,29,-508
1142,-24,29,-513
1144,-24,28,-509
1146,-24,27,-508
1147,-25,27,-511
1149,-26,29,-509
1152,-26,28,-509
1154,-28,27,-507
1156,-24,29,-511
1158,-21,28,-511
1160,-23,30,-511
1162,-23,28,-509
1163,-25,29,-509
1165,-25,30,-510
1167,-24,30,-510
1169,-24,30,-512
1171,-22,27,-511
1173,-20,28,-510
1175,-25,26,-511
1177,-23,26,-512
1178,-26,30,-514
1180,-23,31,-509
1182,-25,30,-510
1184,-22,28,-508
1186,-25,27,-510
1188,-22,27,-510
1190,-23,28,-508
1192,-25,30,-508
1193,-24,27,-510
1196,-23,27,-510
1198,-24,26,-508
1200,-25,28,-512
1202,-25,30,-510
1204,-25,29,-508
1206,-21,26,-510
1207,-24,28,-510
1209,-24,29,-510
1211,-26,29,-512
1213,-25,30,-511
1215,-25,28,-510
1217,-24,26,-512
1219,-25,28,-512
1221,-25,27,-512
1222,-21,28,-509
1224,-25,28,-509
1226,-22,28,-511
1228,-24,28,-509
1230,-23,27,-512
1232,-24,30,-512
1234,-21,27,-509
1236,-25,26,-510
1238,-27,30,-509
1240,-25,29,-508
1242,-23,27,-511
1244,-22,30,-509
1246,-26,29,-509
1248,-25,29,-512
1250,-27,30,-510
1252,-26,26,-512
1253,-23,27,-509
1255,-24,27,-506
1257,-25,28,-508
1259,-22,29,-509
1261,-25,28,-513
1263,-24,29,-512
1265,-26,27,-507
1266,-24,27,-510
1268,-22,26,-513
1270,-24,26,-509
1272,-23,31,-511
1274,-22,29,-510
1276,-25,30,-512
1278,-24,28,-510
1281,-25,28,-511
1282,-23,28,-511
1284,-25,30,-513
1286,-25,31,-510
1288,-24,27,-511
1290,-23,29,-512
1292,-23,26,-509
1294,-24,28,-509
1296,-24,27,-509
Accel reponse timeout: 4
1309,-24,30,-511
1311,-23,29,-510
1313,-23,28,-512
1314,-24,28,-509
1316,-25,27,-512
1318,-25,28,-511
1320,-27,28,-511
1323,-23,27,-510
1325,-21,29,-513
1327,-25,28,-508
1328,-27,27,-510
1330,-26,26,-511
1332,-25,29,-511
1334,-27,27,-511
1336,-24,29,-512
1338,-24,29,-507
1340,-24,27,-510
1342,-25,27,-511
1343,-26,28,-510
1345,-24,28,-510
1347,-26,30,-510
1349,-24,29,-513
1351,-24,26,-512
1353,-26,30,-513
1355,-23,29,-510
1357,-24,28,-507
1358,-24,29,-511
1360,-24,28,-512
1362,-25,30,-511
1364,-22,29,-511
1367,-24,29,-508
1369,-23,29,-507
1371,-23,27,-513
1373,-26,29,-509
1374,-23,30,-509
1376,-25,31,-513
1378,-25,30,-509
1380,-25,29,-509
1382,-22,28,-511
1384,-25,28,-507
1386,-24,27,-509
1387,-27,31,-508
1389,-22,28,-511
1391,-24,30,-508
1393,-25,25,-510
1395,-26,27,-510
1397,-22,27,-513
1399,-24,31,-508
1401,-24,30,-508
1402,-23,26,-510
1404,-25,29,-506
1406,-26,26,-511
1409,-25,26,-508
1411,-23,27,-510
1413,-27,28,-510
1415,-24,29,-511
1417,-24,29,-514
1418,-22,29,-509
1420,-20,28,-509
1422,-24,27,-510
1424,-25,30,-508
1426,-24,28,-510
1428,-23,29,-511
1430,-25,30,-510
1432,-26,29,-512
1433,-26,30,-512
1435,-22,28,-513
1437,-24,29,-511
1439,-25,30,-508
1441,-24,31,-510
1443,-25,30,-513
1445,-25,30,-508
1446,-22,31,-511
1448,-23,26,-511
1451,-24,26,-511
1453,-24,27,-511
1455,-22,31,-512
1457,-23,28,-511
1459,-26,27,-512
1461,-25,30,-511
1462,-25,25,-513
1464,-25,28,-509
1466,-23,29,-510
1468,-26,28,-506
1470,-22,28,-511
1472,-23,28,-509
1474,-25,31,-510
1476,-25,28,-511
1477,-25,31,-511
1479,-24,29,-510
1481,-24,29,-511
1483,-26,29,-509
1485,-27,27,-510
1487,-25,30,-506
1489,-23,25,-511
1491,-23,27,-511
1492,-25,27,-509
1495,-25,34,-506
1497,-25,29,-511
1499,-21,29,-510
1501,-26,30,-509
1503,-24,30,-510
1505,-26,26,-510
1506,-25,26,-509
1508,-24,25,-511
1510,-23,31,-511
1512,-29,29,-506
1514,-27,27,-510
1516,-25,29,-508
1518,-22,30,-511
1520,-23,28,-509
1521,-20,24,-512
1523,-23,26,-512
1525,-24,25,-514
1527,-23,30,-510
1529,-24,28,-509
1531,-23,29,-511
1533,-25,31,-511
1536,-24,28,-508
1537,-23,30,-508
1539,-25,27,-513
1541,-20,31,-511
1543,-23,26,-507
1545,-24,27,-511
1547,-23,26,-508
1549,-23,28,-508
1551,-22,30,-512
1552,-25,25,-506
1554,-23,26,-511
1556,-25,29,-510
1558,-22,30,-510
1560,-26,29,-510
1562,-25,29,-514
1564,-25,26,-510
1565,-25,28,-509
1567,-24,28,-507
1569,-24,29,-511
1571,-25,26,-512
1573,-23,31,-505
1575,-25,30,-507
1577,-26,30,-509
1580,-23,26,-509
1581,-24,29,-510
1583,-23,25,-508
1585,-25,28,-512
1587,-27,29,-511
1589,-24,26,-509
1591,-23,27,-513
1593,-25,29,-512
1595,-25,30,-508
1596,-24,27,-510
1598,-24,26,-510
1600,-24,26,-509
1602,-27,26,-508
1604,-24,26,-510
1606,-26,27,-509
1608,-23,27,-509
1610,-25,27,-507
1611,-25,29,-511
1613,-26,27,-510
1615,-25,30,-511
1617,-27,30,-513
1619,-25,28,-508
1622,-23,26,-510
1624,-24,28,-513
1625,-24,26,-508
1627,-24,26,-511
1629,-24,31,-512
1631,-26,29,-510
1633,-25,26,-511
1635,-24,31,-510
1637,-25,31,-505
1639,-23,29,-508
1640,-23,29,-510
1642,-25,27,-507
1644,-22,32,-510
1646,-25,26,-510
1648,-25,28,-511
1650,-23,29,-512
1652,-26,29,-509
1654,-28,30,-511
1655,-24,25,-510
1657,-24,27,-510
1659,-24,24,-510
1661,-25,30,-511
1664,-25,29,-512
1666,-23,27,-514
1668,-22,28,-510
1669,-22,31,-507
1671,-24,27,-509
1673,-23,27,-508
1675,-26,27,-510
1677,-23,31,-511
1679,-24,29,-512
1681,-23,30,-507
1683,-24,32,-507
1684,-24,31,-507
1686,-26,27,-510
1688,-26,26,-510
1690,-24,27,-510
1692,-24,28,-507
1694,-26,27,-509
1696,-26,27,-511
1698,-25,30,-512
1699,-25,28,-511
1701,-24,28,-512
1703,-25,27,-513
1705,-26,30,-511
1708,-25,30,-507
1710,-24,28,-509
1712,-24,27,-509
1713,-26,30,-513
1715,-27,30,-510
1717,-25,31,-511
1719,-25,30,-506
1721,-24,29,-511
1723,-25,28,-513
1725,-28,29,-512
1727,-23,30,-509
1728,-25,27,-511
1730,-23,30,-508
1732,-25,26,-507
1734,-25,29,-507
1736,-24,31,-510
1738,-22,28,-511
1740,-23,30,-511
1742,-25,31,-510
1743,-29,30,-512
1745,-27,29,-512
1747,-22,29,-510
1750,-22,28,-508
1752,-22,28,-508
1754,-26,29,-513
1756,-23,28,-510
1758,-24,31,-510
1759,-25,27,-509
1761,-25,28,-508
